2/8/20 19:00	43,94822107
2/8/20 19:01	42,9331951
2/8/20 19:02	42,9331951
2/8/20 19:03	42,9331951
2/8/20 19:04	42,9331951
2/8/20 19:05	42,9331951
2/8/20 19:06	42,59485311
2/8/20 19:07	43,27153709
2/8/20 19:08	42,9331951
2/8/20 19:09	42,9331951
2/8/20 19:10	42,9331951
2/8/20 19:11	43,27153709
2/8/20 19:12	42,59485311
2/8/20 19:13	43,27153709
2/8/20 19:14	42,9331951
2/8/20 19:15	42,9331951
2/8/20 19:16	42,9331951
2/8/20 19:17	43,27153709
2/8/20 19:18	43,27153709
2/8/20 19:19	42,9331951
2/8/20 19:20	42,9331951
2/8/20 19:21	42,9331951
2/8/20 19:22	43,27153709
2/8/20 19:23	42,59485311
2/8/20 19:24	41,91816913
2/8/20 19:25	42,59485311
2/8/20 19:26	41,57982715
2/8/20 19:27	42,25651112
2/8/20 19:28	41,91816913
2/8/20 19:29	41,91816913
2/8/20 19:30	41,91816913
2/8/20 19:31	41,91816913
2/8/20 19:32	42,25651112
2/8/20 19:33	42,25651112
2/8/20 19:34	42,25651112
2/8/20 19:35	41,57982715
2/8/20 19:36	42,25651112
2/8/20 19:37	42,25651112
2/8/20 19:38	42,25651112
2/8/20 19:39	42,59485311
2/8/20 19:40	42,25651112
2/8/20 19:41	41,91816913
2/8/20 19:42	42,25651112
2/8/20 19:43	41,91816913
2/8/20 19:44	40,56480118
2/8/20 19:45	40,22645919
2/8/20 19:46	40,56480118
2/8/20 19:47	41,24148516
2/8/20 19:48	40,90314317
2/8/20 19:49	41,31571325
2/8/20 19:50	41,27200498
2/8/20 19:51	41,22829672
2/8/20 19:52	41,18458846
2/8/20 19:53	41,1408802
2/8/20 19:54	41,09717194
2/8/20 19:55	41,05346368
2/8/20 19:56	41,00975542
2/8/20 19:57	40,96604716
2/8/20 19:58	40,9223389
2/8/20 19:59	40,87863064
2/8/20 20:00	40,83492237
2/8/20 20:01	40,79121411
2/8/20 20:02	40,74750585
2/8/20 20:03	40,70379759
2/8/20 20:04	40,66008933
2/8/20 20:05	40,61638107
2/8/20 20:06	40,57267281
2/8/20 20:07	40,52896455
2/8/20 20:08	40,48525629
2/8/20 20:09	40,44154803
2/8/20 20:10	40,39783976
2/8/20 20:11	40,3541315
2/8/20 20:12	40,31042324
2/8/20 20:13	40,26671498
2/8/20 20:14	40,22300672
2/8/20 20:15	40,17929846
2/8/20 20:16	40,1355902
2/8/20 20:17	40,09188194
2/8/20 20:18	40,04817368
2/8/20 20:19	40,00446541
2/8/20 20:20	39,96075715
2/8/20 20:21	39,91704889
2/8/20 20:22	39,87334063
2/8/20 20:23	39,82963237
2/8/20 20:24	39,78592411
2/8/20 20:25	39,74221585
2/8/20 20:26	39,69850759
2/8/20 20:27	39,65479933
2/8/20 20:28	39,61109107
2/8/20 20:29	39,5673828
2/8/20 20:30	39,52367454
2/8/20 20:31	39,47996628
2/8/20 20:32	39,43625802
2/8/20 20:33	39,39254976
2/8/20 20:34	39,3488415
2/8/20 20:35	39,30513324
2/8/20 20:36	39,26142498
2/8/20 20:37	39,21771672
2/8/20 20:38	39,17400846
2/8/20 20:39	39,13030019
2/8/20 20:40	39,08659193
2/8/20 20:41	39,04288367
2/8/20 20:42	38,99917541
